"NODE ID","NODE LABEL","SCENE IDS","DIALOGUE IDS"
"121","fire","[194,272]","[181,174,229,199,198,640,249]"
"122","open","[272,194]","[771,798,588,178]"
"123","rebel","[194]","[179]"
"124","stand","[194,272]","[181,560,541,197]"
"125","walkers","[194]","[189,188]"
"126","group","[194]","[197]"
"127","legs","[194,272]","[197,715]"
"128","landing","[272,194]","[573,541,201,321]"
"129","moments","[272,194]","[811,201,561]"
"130","lost","[272,194]","[505,204,648,633,596]"
"131","choice","[272,194]","[742,744,672,219]"
"132","begin","[272,194]","[440,245]"
"133","falcon","[272,194]","[336,496,535,331,250,594,603,812,771]"
"134","hurry","[194,272]","[255,755]"
"135","hyperdrive","[272]","[338,336,289,604,807,817,812,771,828]"
"136","asteroid","[272]","[408,412,337,499,470,331,299,302]"
"137","held","[272]","[344]"
"138","creature","[272]","[350]"
"139","laughs","[272]","[392,358,378,374,590]"
"140","food","[272]","[378,360,426,428]"
"141","listen","[272]","[361,450,540,629,610,695]"
"142","watches","[272]","[390]"
"143","sound","[272]","[392,610]"
"144","eyes","[272]","[397,588]"
"145","powerful","[272]","[422,430]"
"146","angry","[272]","[469,431]"
"147","begins","[272]","[442]"
"148","turns","[272]","[444]"
"149","threepio","[272]","[446,648]"
"150","cave","[272]","[476,475,449,629]"
"151","strange","[272]","[456,818]"
"152","weapons","[272]","[490,814]"
"153","small","[272]","[609,666,668,514]"
"154","makes","[272]","[530]"
"155","alert","[272]","[827,536,539]"
"156","chewbacca","[272]","[828,720,715,727,540]"
"157","worried","[272]","[582]"
"158","pulled","[272]","[589]"
"159","people","[272]","[807,709,605,656]"
"160","face","[272]","[614,639]"
"161","young","[272]","[758,736]"
"162","takes","[272]","[768]"
"163","door","[272]","[771]"
"164","cockpit","[272]","[797]"
"165","window","[272]","[797]"
"166","hatch","[272]","[798]"
"167","pieces","[272]","[828]"
